Date,Time,Latitude,N/S,Longitude,E/W,Alt,Knots,m/s,Time,Distance,Velocity Regime (0.25m/s) (EMA smoothed),Miles Per Hour,MPH Regime,Acceleration,
231214,215654.4,2806.4131,N,8242.9139,W,2.6,9.25,4.76,0.20,737.03,4.84,10.82,10.75,-0.33,
231214,215654.6,2806.4132,N,8242.9144,W,2.6,8.64,4.44,0.20,737.93,4.52,10.12,10.00,-0.61,
231214,215654.8,2806.4133,N,8242.915,W,2.7,8.39,4.32,0.20,738.80,4.36,9.75,9.50,-0.79,
231214,215655,2806.4133,N,8242.9156,W,2.7,8,4.12,0.20,739.64,4.16,9.32,9.25,-1.11,
231214,215655.2,2806.4133,N,8242.9162,W,2.7,7.98,4.10,0.20,740.46,4.12,9.21,9.00,-1.04,
231214,215655.4,2806.4132,N,8242.9168,W,2.8,7.93,4.08,0.20,741.28,4.09,9.14,9.00,-0.75,
231214,215655.6,2806.4129,N,8242.9173,W,2.7,7.44,3.83,0.20,742.05,3.88,8.68,8.50,-0.64,
231214,215655.8,2806.4126,N,8242.9176,W,2.7,7.19,3.70,0.20,742.80,3.73,8.36,8.25,-0.62,
231214,215656,2806.4122,N,8242.9179,W,2.6,7.21,3.71,0.20,743.54,3.71,8.31,8.25,-0.45,
231214,215656.2,2806.4119,N,8242.9182,W,2.5,7.19,3.70,0.20,744.28,3.70,8.28,8.25,-0.42,
231214,215656.4,2806.4116,N,8242.9184,W,2.4,6.68,3.44,0.20,744.98,3.49,7.81,7.75,-0.60,
231214,215656.6,2806.4112,N,8242.9184,W,2.5,6.51,3.35,0.20,745.66,3.38,7.56,7.50,-0.50,
231214,215656.8,2806.4107,N,8242.9184,W,2.5,6.81,3.50,0.20,746.35,3.48,7.78,7.75,-0.26,
231214,215657,2806.4103,N,8242.9184,W,2.5,6.85,3.52,0.20,747.05,3.51,7.86,7.75,-0.20,
231214,215657.2,2806.4099,N,8242.9182,W,2.4,6.47,3.33,0.20,747.73,3.37,7.53,7.50,-0.34,
231214,215657.4,2806.4097,N,8242.9182,W,2.4,6.22,3.20,0.20,748.37,3.23,7.23,7.00,-0.26,
231214,215657.6,2806.4094,N,8242.918,W,2.5,6.03,3.10,0.20,749.00,3.13,7.00,6.75,-0.25,
231214,215657.8,2806.4091,N,8242.9178,W,2.5,6.24,3.21,0.20,749.64,3.19,7.15,7.00,-0.28,
231214,215658,2806.4088,N,8242.9175,W,2.5,6.45,3.32,0.20,750.30,3.29,7.37,7.25,-0.22,
231214,215658.2,2806.4084,N,8242.9173,W,2.6,6.64,3.42,0.20,750.97,3.39,7.59,7.50,0.03,
231214,215658.4,2806.408,N,8242.9168,W,2.7,7,3.60,0.20,751.69,3.56,7.96,7.75,0.33,
231214,215658.6,2806.4078,N,8242.9163,W,2.7,7.2,3.70,0.20,752.42,3.67,8.22,8.00,0.55,
231214,215658.8,2806.4075,N,8242.9158,W,2.8,7.39,3.80,0.20,753.18,3.78,8.45,8.25,0.58,
231214,215659,2806.4073,N,8242.9152,W,2.8,7.71,3.97,0.20,753.96,3.93,8.79,8.75,0.64,
231214,215659.2,2806.4071,N,8242.9147,W,2.6,8.1,4.17,0.20,754.79,4.12,9.22,9.00,0.73,
231214,215659.4,2806.407,N,8242.9137,W,2.7,8.45,4.35,0.20,755.65,4.30,9.62,9.50,0.74,
231214,215659.6,2806.4069,N,8242.9129,W,2.7,8.75,4.50,0.20,756.54,4.46,9.98,9.75,0.79,
231214,215659.8,2806.4067,N,8242.9121,W,2.8,9.05,4.66,0.20,757.46,4.62,10.33,10.25,0.84,
231214,215700,2806.4065,N,8242.9114,W,2.8,9.29,4.78,0.20,758.41,4.75,10.62,10.50,0.82,
231214,215700.2,2806.4062,N,8242.9108,W,2.8,9.48,4.88,0.20,759.38,4.85,10.85,10.75,0.73,
231214,215700.4,2806.406,N,8242.9102,W,2.8,9.86,5.07,0.20,760.39,5.03,11.25,11.00,0.73,
231214,215700.6,2806.4059,N,8242.9096,W,2.7,10.26,5.28,0.20,761.43,5.23,11.70,11.50,0.77,
231214,215700.8,2806.4056,N,8242.909,W,2.6,10.47,5.39,0.20,762.50,5.35,11.98,11.75,0.74,
231214,215701,2806.4053,N,8242.9083,W,2.6,10.54,5.42,0.20,763.58,5.41,12.10,12.00,0.66,
231214,215701.2,2806.4051,N,8242.9076,W,2.5,10.6,5.45,0.20,764.67,5.44,12.18,12.00,0.59,
231214,215701.4,2806.4048,N,8242.907,W,2.5,10.62,5.46,0.20,765.77,5.46,12.21,12.00,0.43,
231214,215701.6,2806.4046,N,8242.9063,W,2.4,10.61,5.46,0.20,766.86,5.46,12.21,12.00,0.23,
231214,215701.8,2806.4044,N,8242.9056,W,2.4,10.58,5.44,0.20,767.95,5.45,12.18,12.00,0.09,
231214,215702,2806.4041,N,8242.9049,W,2.4,10.58,5.44,0.20,769.03,5.44,12.18,12.00,0.03,
231214,215702.2,2806.4039,N,8242.9043,W,2.3,10.53,5.42,0.20,770.12,5.42,12.13,12.00,-0.02,
231214,215702.4,2806.4037,N,8242.9036,W,2.3,10.49,5.40,0.20,771.20,5.40,12.08,12.00,-0.06,
231214,215702.6,2806.4035,N,8242.9029,W,2.3,10.46,5.38,0.20,772.28,5.38,12.05,12.00,-0.07,
231214,215702.8,2806.4034,N,8242.9022,W,2.3,10.48,5.39,0.20,773.35,5.39,12.06,12.00,-0.06,
231214,215703,2806.4032,N,8242.9015,W,2.3,10.52,5.41,0.20,774.44,5.41,12.10,12.00,-0.04,
231214,215703.2,2806.4031,N,8242.9009,W,2.2,10.56,5.43,0.20,775.52,5.43,12.14,12.00,0.01,
231214,215703.4,2806.403,N,8242.9002,W,2.2,10.59,5.45,0.20,776.61,5.44,12.18,12.00,0.04,
231214,215703.6,2806.4029,N,8242.8995,W,2.2,10.58,5.44,0.20,777.70,5.44,12.18,12.00,0.06,
231214,215703.8,2806.4028,N,8242.8988,W,2.2,10.54,5.42,0.20,778.78,5.43,12.14,12.00,0.04,
231214,215704,2806.4027,N,8242.8981,W,2.2,10.3,5.30,0.20,779.85,5.32,11.91,11.75,-0.08,
231214,215704.2,2806.4027,N,8242.8975,W,2.2,10.28,5.29,0.20,780.91,5.30,11.85,11.75,-0.13,
231214,215704.4,2806.4026,N,8242.8968,W,2.2,10.27,5.28,0.20,781.96,5.29,11.83,11.75,-0.16,
231214,215704.6,2806.4026,N,8242.8961,W,2.3,10.28,5.29,0.20,783.02,5.29,11.83,11.75,-0.16,
231214,215704.8,2806.4026,N,8242.8954,W,2.3,10.24,5.27,0.20,784.08,5.27,11.79,11.75,-0.15,
231214,215705,2806.4025,N,8242.8947,W,2.3,10.18,5.24,0.20,785.12,5.24,11.73,11.50,-0.08,
231214,215705.2,2806.4025,N,8242.894,W,2.4,10.19,5.24,0.20,786.17,5.24,11.73,11.50,-0.05,
231214,215705.4,2806.4025,N,8242.8932,W,2.4,10.21,5.25,0.20,787.22,5.25,11.75,11.50,-0.04,
231214,215705.6,2806.4024,N,8242.8922,W,2.4,10.23,5.26,0.20,788.28,5.26,11.77,11.75,-0.03,
231214,215705.8,2806.4025,N,8242.8912,W,2.4,10.28,5.29,0.20,789.33,5.28,11.82,11.75,0.01,
231214,215706,2806.4026,N,8242.8902,W,2.5,10.32,5.31,0.20,790.39,5.30,11.87,11.75,0.06,
231214,215706.2,2806.4026,N,8242.8894,W,2.4,10.32,5.31,0.20,791.45,5.31,11.88,11.75,0.07,
231214,215706.4,2806.4026,N,8242.8887,W,2.4,10.33,5.31,0.20,792.52,5.31,11.89,11.75,0.06,
231214,215706.6,2806.4027,N,8242.8879,W,2.5,10.34,5.32,0.20,793.58,5.32,11.90,11.75,0.06,
231214,215706.8,2806.4027,N,8242.8872,W,2.5,10.36,5.33,0.20,794.65,5.33,11.92,11.75,0.04,
231214,215707,2806.4029,N,8242.8864,W,2.5,10.38,5.34,0.20,795.71,5.34,11.94,11.75,0.03,
231214,215707.2,2806.403,N,8242.8856,W,2.6,10.41,5.35,0.20,796.78,5.35,11.97,11.75,0.04,
231214,215707.4,2806.4031,N,8242.8849,W,2.6,10.44,5.37,0.20,797.86,5.37,12.01,12.00,0.05,
231214,215707.6,2806.4032,N,8242.8841,W,2.6,10.49,5.40,0.20,798.93,5.39,12.06,12.00,0.07,
231214,215707.8,2806.4033,N,8242.8834,W,2.6,10.53,5.42,0.20,800.02,5.41,12.11,12.00,0.08,
231214,215708,2806.4034,N,8242.8827,W,2.6,10.56,5.43,0.20,801.10,5.43,12.14,12.00,0.09,
231214,215708.2,2806.4035,N,8242.882,W,2.7,10.58,5.44,0.20,802.19,5.44,12.17,12.00,0.09,
231214,215708.4,2806.4036,N,8242.8814,W,2.7,10.59,5.45,0.20,803.28,5.45,12.18,12.00,0.08,
231214,215708.6,2806.4037,N,8242.8807,W,2.7,10.6,5.45,0.20,804.37,5.45,12.20,12.00,0.06,
231214,215708.8,2806.4038,N,8242.88,W,2.7,10.62,5.46,0.20,805.46,5.46,12.22,12.00,0.05,
231214,215709,2806.4039,N,8242.8793,W,2.6,10.64,5.47,0.20,806.56,5.47,12.24,12.00,0.04,
231214,215709.2,2806.4041,N,8242.8787,W,2.6,10.66,5.48,0.20,807.65,5.48,12.26,12.25,0.04,
231214,215709.4,2806.4043,N,8242.8781,W,2.5,10.66,5.48,0.20,808.75,5.48,12.27,12.25,0.04,
231214,215709.6,2806.4045,N,8242.8775,W,2.4,10.66,5.48,0.20,809.85,5.48,12.27,12.25,0.03,
231214,215709.8,2806.4048,N,8242.8769,W,2.3,10.64,5.47,0.20,810.94,5.48,12.25,12.25,0.01,
231214,215710,2806.4051,N,8242.8763,W,2.3,10.63,5.47,0.20,812.03,5.47,12.24,12.00,-0.00,
231214,215710.2,2806.4053,N,8242.8757,W,2.3,10.62,5.46,0.20,813.13,5.46,12.23,12.00,-0.02,
231214,215710.4,2806.4055,N,8242.8751,W,2.3,10.61,5.46,0.20,814.22,5.46,12.21,12.00,-0.02,
231214,215710.6,2806.4058,N,8242.8745,W,2.3,10.61,5.46,0.20,815.31,5.46,12.21,12.00,-0.03,
231214,215710.8,2806.4061,N,8242.8739,W,2.3,10.62,5.46,0.20,816.40,5.46,12.22,12.00,-0.01,
231214,215711,2806.4065,N,8242.8734,W,2.2,10.63,5.47,0.20,817.50,5.47,12.23,12.00,-0.00,
231214,215711.2,2806.4068,N,8242.8728,W,2.2,10.62,5.46,0.20,818.59,5.46,12.22,12.00,-0.00,
231214,215711.4,2806.4072,N,8242.8723,W,2.2,10.4,5.35,0.20,819.66,5.37,12.02,12.00,-0.09,
231214,215711.6,2806.4076,N,8242.8719,W,2.1,10.15,5.22,0.20,820.71,5.25,11.75,11.50,-0.21,
231214,215711.8,2806.408,N,8242.8714,W,2.1,10.19,5.24,0.20,821.76,5.24,11.73,11.50,-0.22,
231214,215712,2806.4085,N,8242.871,W,2.1,10.16,5.23,0.20,822.81,5.23,11.70,11.50,-0.24,
231214,215712.2,2806.4089,N,8242.8706,W,2.2,10.16,5.23,0.20,823.85,5.23,11.69,11.50,-0.24,
231214,215712.4,2806.4093,N,8242.8703,W,2.2,10.22,5.26,0.20,824.90,5.25,11.75,11.50,-0.12,
231214,215712.6,2806.4099,N,8242.87,W,2.2,10.29,5.29,0.20,825.96,5.28,11.82,11.75,0.03,
231214,215712.8,2806.4105,N,8242.8698,W,2.2,10.3,5.30,0.20,827.02,5.30,11.85,11.75,0.05,
231214,215713,2806.4111,N,8242.8695,W,2.3,10.35,5.32,0.20,828.08,5.32,11.90,11.75,0.09,
231214,215713.2,2806.4117,N,8242.8693,W,2.3,10.4,5.35,0.20,829.15,5.34,11.96,11.75,0.12,
231214,215713.4,2806.4123,N,8242.8692,W,2.4,10.45,5.38,0.20,830.23,5.37,12.01,12.00,0.12,
231214,215713.6,2806.413,N,8242.8691,W,2.5,10.64,5.47,0.20,831.32,5.45,12.20,12.00,0.17,
231214,215713.8,2806.4136,N,8242.8691,W,2.6,10.67,5.49,0.20,832.41,5.48,12.26,12.25,0.19,
231214,215714,2806.4143,N,8242.8691,W,2.7,10.73,5.52,0.20,833.52,5.51,12.33,12.25,0.19,
231214,215714.2,2806.4149,N,8242.869,W,2.8,10.76,5.53,0.20,834.62,5.53,12.37,12.25,0.19,
231214,215714.4,2806.4155,N,8242.8691,W,2.8,10.75,5.53,0.20,835.73,5.53,12.37,12.25,0.16,
231214,215714.6,2806.4162,N,8242.8692,W,2.9,10.79,5.55,0.20,836.84,5.55,12.41,12.25,0.09,
231214,215714.8,2806.4168,N,8242.8693,W,2.9,10.82,5.57,0.20,837.95,5.56,12.44,12.25,0.08,
231214,215715,2806.4174,N,8242.8693,W,2.9,10.83,5.57,0.20,839.06,5.57,12.46,12.25,0.06,
231214,215715.2,2806.4181,N,8242.8694,W,3,10.85,5.58,0.20,840.18,5.58,12.48,12.25,0.05,
231214,215715.4,2806.4187,N,8242.8695,W,3,10.89,5.60,0.20,841.30,5.60,12.52,12.50,0.07,
231214,215715.6,2806.4194,N,8242.8696,W,3,10.92,5.62,0.20,842.42,5.61,12.56,12.50,0.07,
231214,215715.8,2806.42,N,8242.8698,W,3.1,10.96,5.64,0.20,843.55,5.63,12.60,12.50,0.07,
231214,215716,2806.4206,N,8242.8698,W,3.2,10.98,5.65,0.20,844.68,5.65,12.63,12.50,0.08,
231214,215716.2,2806.4212,N,8242.87,W,3.2,10.97,5.64,0.20,845.81,5.64,12.63,12.50,0.06,
231214,215716.4,2806.4218,N,8242.87,W,3.2,10.79,5.55,0.20,846.92,5.57,12.46,12.25,-0.03,
231214,215716.6,2806.4224,N,8242.8701,W,3.2,10.75,5.53,0.20,848.03,5.54,12.39,12.25,-0.08,
231214,215716.8,2806.423,N,8242.8702,W,3.2,10.57,5.44,0.20,849.12,5.46,12.21,12.00,-0.18,
231214,215717,2806.4236,N,8242.8702,W,3.3,10.54,5.42,0.20,850.20,5.43,12.15,12.00,-0.22,
231214,215717.2,2806.4242,N,8242.8703,W,3.3,10.49,5.40,0.20,851.28,5.40,12.09,12.00,-0.24,
231214,215717.4,2806.4247,N,8242.8704,W,3.4,10.42,5.36,0.20,852.36,5.37,12.01,12.00,-0.20,
231214,215717.6,2806.4253,N,8242.8704,W,3.4,10.26,5.28,0.20,853.42,5.30,11.85,11.75,-0.24,
231214,215717.8,2806.4258,N,8242.8705,W,3.4,10.24,5.27,0.20,854.47,5.27,11.80,11.75,-0.18,
231214,215718,2806.4263,N,8242.8706,W,3.5,10.2,5.25,0.20,855.52,5.25,11.75,11.75,-0.18,
231214,215718.2,2806.4269,N,8242.8707,W,3.5,10.19,5.24,0.20,856.57,5.24,11.73,11.50,-0.16,
231214,215718.4,2806.4274,N,8242.8707,W,3.6,10.19,5.24,0.20,857.62,5.24,11.73,11.50,-0.13,
231214,215718.6,2806.428,N,8242.8708,W,3.7,10.2,5.25,0.20,858.67,5.25,11.74,11.50,-0.05,
231214,215718.8,2806.4285,N,8242.8708,W,3.8,10.19,5.24,0.20,859.72,5.24,11.73,11.50,-0.03,
231214,215719,2806.4291,N,8242.8708,W,3.9,10.17,5.23,0.20,860.76,5.23,11.71,11.50,-0.02,
231214,215719.2,2806.4296,N,8242.8709,W,3.9,10.15,5.22,0.20,861.81,5.22,11.69,11.50,-0.02,
231214,215719.4,2806.4303,N,8242.871,W,4,10.14,5.22,0.20,862.85,5.22,11.67,11.50,-0.02,
231214,215719.6,2806.4309,N,8242.8711,W,4.2,10.17,5.23,0.20,863.90,5.23,11.70,11.50,-0.02,
231214,215719.8,2806.4315,N,8242.8712,W,4.3,10.36,5.33,0.20,864.96,5.31,11.88,11.75,0.07,
231214,215720,2806.4321,N,8242.8713,W,4.4,10.32,5.31,0.20,866.02,5.31,11.88,11.75,0.08,
231214,215720.2,2806.4327,N,8242.8713,W,4.5,10.28,5.29,0.20,867.08,5.29,11.84,11.75,0.07,
231214,215720.4,2806.4333,N,8242.8714,W,4.6,10.26,5.28,0.20,868.14,5.28,11.81,11.75,0.06,
231214,215720.6,2806.4339,N,8242.8715,W,4.7,10.27,5.28,0.20,869.19,5.28,11.82,11.75,0.05,
231214,215720.8,2806.4345,N,8242.8715,W,4.9,10.24,5.27,0.20,870.25,5.27,11.79,11.75,-0.04,
231214,215721,2806.435,N,8242.8716,W,5,10.02,5.15,0.20,871.28,5.18,11.58,11.50,-0.13,
231214,215721.2,2806.4355,N,8242.8716,W,5.1,10.01,5.15,0.20,872.31,5.15,11.53,11.50,-0.14,
231214,215721.4,2806.4361,N,8242.8717,W,5.3,10.01,5.15,0.20,873.34,5.15,11.52,11.50,-0.13,
231214,215721.6,2806.4366,N,8242.8717,W,5.4,10.01,5.15,0.20,874.37,5.15,11.52,11.50,-0.13,
231214,215721.8,2806.4371,N,8242.8718,W,5.6,9.99,5.14,0.20,875.40,5.14,11.50,11.50,-0.13,
231214,215722,2806.4376,N,8242.8719,W,5.8,9.98,5.13,0.20,876.43,5.14,11.49,11.25,-0.04,
231214,215722.2,2806.4381,N,8242.872,W,6,9.97,5.13,0.20,877.45,5.13,11.48,11.25,-0.02,
231214,215722.4,2806.4387,N,8242.872,W,6.2,9.96,5.12,0.20,878.48,5.12,11.47,11.25,-0.03,
231214,215722.6,2806.4392,N,8242.8721,W,6.4,10.13,5.21,0.20,879.52,5.19,11.62,11.50,0.04,
231214,215722.8,2806.4398,N,8242.8722,W,6.6,10.35,5.32,0.20,880.58,5.30,11.85,11.75,0.16,
231214,215723,2806.4404,N,8242.8723,W,6.8,10.4,5.35,0.20,881.65,5.34,11.95,11.75,0.20,
231214,215723.2,2806.441,N,8242.8724,W,7,10.41,5.35,0.20,882.72,5.35,11.97,11.75,0.22,
231214,215723.4,2806.4415,N,8242.8725,W,7.2,10.4,5.35,0.20,883.79,5.35,11.97,11.75,0.23,
231214,215723.6,2806.442,N,8242.8726,W,7.5,10.24,5.27,0.20,884.84,5.28,11.82,11.75,0.09,
231214,215723.8,2806.4426,N,8242.8727,W,7.8,10.2,5.25,0.20,885.89,5.25,11.76,11.75,-0.04,
231214,215724,2806.4431,N,8242.8729,W,8.1,10.14,5.22,0.20,886.94,5.22,11.69,11.50,-0.12,
231214,215724.2,2806.4435,N,8242.8731,W,8.4,10.1,5.20,0.20,887.98,5.20,11.64,11.50,-0.15,
231214,215724.4,2806.4439,N,8242.8733,W,8.6,10.05,5.17,0.20,889.01,5.18,11.58,11.50,-0.17,
231214,215724.6,2806.4444,N,8242.8735,W,8.9,10.02,5.15,0.20,890.05,5.16,11.54,11.50,-0.13,
231214,215724.8,2806.4448,N,8242.8737,W,9.1,9.98,5.13,0.20,891.07,5.14,11.50,11.25,-0.12,
231214,215725,2806.4453,N,8242.8739,W,9.4,9.96,5.12,0.20,892.10,5.13,11.47,11.25,-0.10,
231214,215725.2,2806.4459,N,8242.874,W,9.7,9.94,5.11,0.20,893.12,5.12,11.45,11.25,-0.09,
231214,215725.4,2806.4464,N,8242.8741,W,9.9,9.93,5.11,0.20,894.14,5.11,11.43,11.25,-0.07,
231214,215725.6,2806.447,N,8242.8741,W,10.2,10.11,5.20,0.20,895.18,5.18,11.60,11.50,0.02,
231214,215725.8,2806.4477,N,8242.8743,W,10.4,10.16,5.23,0.20,896.22,5.22,11.67,11.50,0.08,
231214,215726,2806.4483,N,8242.8744,W,10.6,10.15,5.22,0.20,897.27,5.22,11.68,11.50,0.09,
231214,215726.2,2806.4488,N,8242.8745,W,10.7,10.12,5.21,0.20,898.31,5.21,11.65,11.50,0.09,
231214,215726.4,2806.4494,N,8242.8747,W,10.9,10.1,5.20,0.20,899.35,5.20,11.63,11.50,0.09,
231214,215726.6,2806.4499,N,8242.8749,W,11.2,10.06,5.17,0.20,900.38,5.18,11.59,11.50,-0.00,
231214,215726.8,2806.4504,N,8242.8751,W,11.3,9.9,5.09,0.20,901.41,5.11,11.43,11.25,-0.11,
231214,215727,2806.4508,N,8242.8754,W,11.6,9.85,5.07,0.20,902.42,5.08,11.36,11.25,-0.14,
231214,215727.2,2806.4513,N,8242.8757,W,11.9,9.82,5.05,0.20,903.43,5.06,11.31,11.25,-0.15,
231214,215727.4,2806.4517,N,8242.8759,W,12.1,9.83,5.06,0.20,904.44,5.06,11.31,11.25,-0.14,
231214,215727.6,2806.4522,N,8242.876,W,12.4,9.91,5.10,0.20,905.46,5.09,11.39,11.25,-0.09,
231214,215727.8,2806.4529,N,8242.8761,W,12.8,10.26,5.28,0.20,906.51,5.24,11.72,11.50,0.13,
231214,215728,2806.4535,N,8242.8762,W,13.1,10.48,5.39,0.20,907.58,5.36,11.99,11.75,0.29,
231214,215728.2,2806.4541,N,8242.8762,W,13.5,10.66,5.48,0.20,908.67,5.46,12.21,12.00,0.40,
231214,215728.4,2806.4547,N,8242.8761,W,13.9,10.68,5.49,0.20,909.77,5.49,12.28,12.25,0.43,
231214,215728.6,2806.4554,N,8242.8759,W,14.2,10.84,5.58,0.20,910.88,5.56,12.44,12.25,0.47,
231214,215728.8,2806.456,N,8242.8758,W,14.7,10.8,5.56,0.20,911.99,5.56,12.43,12.25,0.32,
231214,215729,2806.4566,N,8242.8757,W,15,10.8,5.56,0.20,913.11,5.56,12.43,12.25,0.19,
231214,215729.2,2806.4573,N,8242.8755,W,15.2,10.84,5.58,0.20,914.22,5.57,12.47,12.25,0.11,
231214,215729.4,2806.458,N,8242.8754,W,15.5,10.91,5.61,0.20,915.34,5.60,12.54,12.50,0.12,
231214,215729.6,2806.4587,N,8242.8752,W,15.8,11.24,5.78,0.20,916.49,5.75,12.86,12.75,0.19,
231214,215729.8,2806.4595,N,8242.875,W,16,11.45,5.89,0.20,917.66,5.86,13.11,13.00,0.31,
231214,215730,2806.4602,N,8242.8748,W,16.3,11.47,5.90,0.20,918.84,5.89,13.18,13.00,0.34,
231214,215730.2,2806.4608,N,8242.8746,W,16.5,11.43,5.88,0.20,920.02,5.88,13.16,13.00,0.31,
231214,215730.4,2806.4614,N,8242.8745,W,16.8,11.25,5.79,0.20,921.18,5.81,12.99,12.75,0.20,
231214,215730.6,2806.4621,N,8242.8744,W,17,11.22,5.77,0.20,922.33,5.78,12.93,12.75,0.03,
231214,215730.8,2806.4628,N,8242.8742,W,17.3,11.16,5.74,0.20,923.48,5.75,12.86,12.75,-0.11,
231214,215731,2806.4635,N,8242.874,W,17.5,11,5.66,0.20,924.62,5.68,12.70,12.50,-0.22,
231214,215731.2,2806.4642,N,8242.8738,W,17.7,10.98,5.65,0.20,925.75,5.65,12.65,12.50,-0.23,
231214,215731.4,2806.465,N,8242.8735,W,17.9,10.96,5.64,0.20,926.88,5.64,12.62,12.50,-0.17,
231214,215731.6,2806.4657,N,8242.8733,W,18.1,10.93,5.62,0.20,928.00,5.63,12.59,12.50,-0.15,
231214,215731.8,2806.4665,N,8242.8731,W,18.3,10.99,5.65,0.20,929.13,5.65,12.64,12.50,-0.10,
231214,215732,2806.4672,N,8242.8729,W,18.5,11.02,5.67,0.20,930.27,5.66,12.67,12.50,-0.01,
231214,215732.2,2806.4679,N,8242.8726,W,18.7,11.01,5.66,0.20,931.40,5.66,12.67,12.50,0.01,
231214,215732.4,2806.4686,N,8242.8723,W,19.1,11.01,5.66,0.20,932.53,5.66,12.67,12.50,0.02,
231214,215732.6,2806.4692,N,8242.872,W,19.4,10.99,5.65,0.20,933.66,5.66,12.65,12.50,0.03,
231214,215732.8,2806.4698,N,8242.8717,W,19.8,10.94,5.63,0.20,934.79,5.63,12.60,12.50,-0.01,
231214,215733,2806.4704,N,8242.8714,W,20.2,10.78,5.55,0.20,935.90,5.56,12.45,12.25,-0.10,
231214,215733.2,2806.471,N,8242.8711,W,20.6,10.72,5.51,0.20,937.01,5.52,12.36,12.25,-0.14,
231214,215733.4,2806.4715,N,8242.8708,W,20.9,10.5,5.40,0.20,938.09,5.43,12.14,12.00,-0.24,
231214,215733.6,2806.472,N,8242.8705,W,21.3,10.43,5.37,0.20,939.17,5.38,12.03,12.00,-0.28,
231214,215733.8,2806.4725,N,8242.8702,W,21.6,10.27,5.28,0.20,940.23,5.30,11.86,11.75,-0.33,
231214,215734,2806.473,N,8242.8699,W,21.9,10.25,5.27,0.20,941.28,5.28,11.81,11.75,-0.28,
231214,215734.2,2806.4735,N,8242.8696,W,22.3,10.19,5.24,0.20,942.33,5.25,11.74,11.50,-0.27,
231214,215734.4,2806.474,N,8242.8693,W,22.6,9.98,5.13,0.20,943.36,5.16,11.54,11.50,-0.27,
231214,215734.6,2806.4745,N,8242.8691,W,22.9,9.92,5.10,0.20,944.39,5.11,11.44,11.25,-0.26,
231214,215734.8,2806.475,N,8242.8688,W,23.3,9.87,5.08,0.20,945.40,5.08,11.38,11.25,-0.22,
231214,215735,2806.4756,N,8242.8684,W,23.6,9.92,5.10,0.20,946.42,5.10,11.41,11.25,-0.18,
231214,215735.2,2806.4761,N,8242.868,W,23.9,9.93,5.11,0.20,947.44,5.11,11.42,11.25,-0.14,
231214,215735.4,2806.4766,N,8242.8677,W,24.3,9.88,5.08,0.20,948.46,5.09,11.38,11.25,-0.07,
231214,215735.6,2806.4771,N,8242.8674,W,24.7,9.88,5.08,0.20,949.48,5.08,11.37,11.25,-0.03,
231214,215735.8,2806.4775,N,8242.8671,W,25,9.84,5.06,0.20,950.49,5.07,11.33,11.25,-0.02,
231214,215736,2806.478,N,8242.8669,W,25.4,9.59,4.93,0.20,951.48,4.96,11.10,11.00,-0.14,
231214,215736.2,2806.4784,N,8242.8667,W,25.8,9.36,4.81,0.20,952.45,4.84,10.84,10.75,-0.26,
231214,215736.4,2806.4788,N,8242.8664,W,26.1,9.17,4.72,0.20,953.40,4.74,10.61,10.50,-0.34,
231214,215736.6,2806.4791,N,8242.8657,W,26.5,9.15,4.71,0.20,954.34,4.71,10.55,10.50,-0.37,
231214,215736.8,2806.4795,N,8242.8653,W,26.9,9.15,4.71,0.20,955.29,4.71,10.53,10.50,-0.36,
231214,215737,2806.4802,N,8242.8649,W,27.1,9.42,4.85,0.20,956.25,4.82,10.78,10.75,-0.14,
231214,215737.2,2806.4809,N,8242.8644,W,27.3,9.6,4.94,0.20,957.23,4.91,11.00,10.75,0.07,
231214,215737.4,2806.4819,N,8242.8636,W,27.5,9.92,5.10,0.20,958.24,5.07,11.33,11.25,0.32,
231214,215737.6,2806.4825,N,8242.8631,W,27.8,9.99,5.14,0.20,959.27,5.12,11.46,11.25,0.41,
231214,215737.8,2806.4829,N,8242.8627,W,28,10.04,5.16,0.20,960.30,5.16,11.54,11.50,0.45,
231214,215738,2806.4836,N,8242.8622,W,28.2,10.38,5.34,0.20,961.36,5.30,11.86,11.75,0.48,
231214,215738.2,2806.4842,N,8242.8617,W,28.4,10.54,5.42,0.20,962.44,5.40,12.08,12.00,0.48,
231214,215738.4,2806.4848,N,8242.8611,W,28.4,10.86,5.59,0.20,963.55,5.55,12.41,12.25,0.48,
231214,215738.6,2806.4853,N,8242.8606,W,28.5,11.12,5.72,0.20,964.69,5.69,12.72,12.50,0.56,
231214,215738.8,2806.4858,N,8242.8601,W,28.6,11.32,5.82,0.20,965.85,5.80,12.97,12.75,0.64,
231214,215739,2806.4867,N,8242.8593,W,28.8,11.36,5.84,0.20,967.01,5.83,13.05,13.00,0.53,
231214,215739.2,2806.4873,N,8242.8587,W,28.9,11.35,5.84,0.20,968.18,5.84,13.06,13.00,0.44,
231214,215739.4,2806.4877,N,8242.8582,W,29.1,11.28,5.80,0.20,969.34,5.81,13.00,12.75,0.26,
231214,215739.6,2806.4882,N,8242.8577,W,29.2,10.86,5.59,0.20,970.47,5.63,12.60,12.50,-0.05,
231214,215739.8,2806.4889,N,8242.857,W,29.4,10.54,5.42,0.20,971.56,5.46,12.22,12.00,-0.33,
